,accuracy,loss,val_accuracy,val_loss
0,0.3937777876853943,1.6152793169021606,0.30000001192092896,2.477327823638916
1,0.46133333444595337,1.4353476762771606,0.5080000162124634,1.2330085039138794
2,0.46088889241218567,1.3749375343322754,0.42399999499320984,1.5058430433273315
3,0.5093333125114441,1.2587947845458984,0.6000000238418579,1.0463085174560547
4,0.5302222371101379,1.2096294164657593,0.6200000047683716,1.0996326208114624
5,0.5271111130714417,1.1935229301452637,0.5839999914169312,0.9985790252685547
6,0.5355555415153503,1.1907421350479126,0.48399999737739563,1.1860110759735107
7,0.5519999861717224,1.1535770893096924,0.5640000104904175,1.1941567659378052
8,0.5600000023841858,1.1149300336837769,0.6439999938011169,0.9844377040863037
9,0.5839999914169312,1.084976077079773,0.6600000262260437,0.9527691006660461
10,0.5733333230018616,1.1111087799072266,0.6439999938011169,1.0262439250946045
11,0.581333339214325,1.0748826265335083,0.6119999885559082,0.9962512850761414
12,0.5835555791854858,1.0691783428192139,0.5960000157356262,1.1014333963394165
13,0.5835555791854858,1.0475174188613892,0.6399999856948853,0.8933725357055664
14,0.5982221961021423,1.0505776405334473,0.6679999828338623,0.9535005688667297
15,0.5915555357933044,1.0431103706359863,0.6600000262260437,0.9365400671958923
16,0.5964444279670715,1.04291832447052,0.515999972820282,1.2153929471969604
17,0.6000000238418579,1.0202404260635376,0.6840000152587891,0.8643244504928589
18,0.6111111044883728,1.0110191106796265,0.6800000071525574,0.8975407481193542
19,0.6155555844306946,0.9889299273490906,0.6840000152587891,0.7980718612670898
20,0.6275555491447449,0.9745107293128967,0.6119999885559082,1.0302009582519531
21,0.632888913154602,0.950779378414154,0.6320000290870667,0.9578424096107483
22,0.6226666569709778,0.989949643611908,0.6919999718666077,0.845937967300415
23,0.644444465637207,0.9320243000984192,0.5759999752044678,1.1786046028137207
24,0.6631110906600952,0.9134358763694763,0.7120000123977661,0.8362717032432556
25,0.6439999938011169,0.9501757621765137,0.6240000128746033,0.9280500411987305
26,0.6502222418785095,0.9284538626670837,0.6359999775886536,0.9890957474708557
27,0.6404444575309753,0.9139357805252075,0.6359999775886536,0.92850261926651
28,0.6520000100135803,0.9005782604217529,0.5320000052452087,1.2319923639297485
29,0.6568889021873474,0.9010849595069885,0.6679999828338623,0.962804913520813
30,0.6657778024673462,0.8489751219749451,0.7200000286102295,0.8123862147331238
31,0.6631110906600952,0.8703203201293945,0.6520000100135803,0.9239505529403687
32,0.6715555787086487,0.8576213121414185,0.628000020980835,0.9616072177886963
33,0.6724444627761841,0.8646243810653687,0.7559999823570251,0.670066773891449
34,0.6777777671813965,0.8344608545303345,0.7080000042915344,0.775749683380127
