,accuracy,loss,val_accuracy,val_loss
0,0.36888888478279114,1.6953624486923218,0.25600001215934753,3.768772840499878
1,0.47733333706855774,1.3870295286178589,0.3799999952316284,1.7616760730743408
2,0.48133334517478943,1.3769181966781616,0.5960000157356262,1.183855414390564
3,0.5097777843475342,1.2848280668258667,0.6039999723434448,1.2868174314498901
4,0.5257777571678162,1.237690806388855,0.515999972820282,1.4852982759475708
5,0.5226666927337646,1.2149828672409058,0.5920000076293945,1.0341806411743164
6,0.5306666493415833,1.1821227073669434,0.6480000019073486,0.9210296869277954
7,0.54666668176651,1.1752963066101074,0.5519999861717224,1.081996202468872
8,0.5519999861717224,1.1433985233306885,0.5519999861717224,1.0699161291122437
9,0.5524444580078125,1.133756399154663,0.6200000047683716,0.9759349226951599
10,0.5471110939979553,1.130609393119812,0.6359999775886536,0.8934106826782227
11,0.5613333582878113,1.1228612661361694,0.6399999856948853,1.0363759994506836
12,0.5799999833106995,1.0814077854156494,0.628000020980835,1.0283411741256714
13,0.5799999833106995,1.0864444971084595,0.6520000100135803,0.8967489004135132
14,0.5791110992431641,1.0733190774917603,0.6520000100135803,0.9320279359817505
15,0.5875555276870728,1.0599747896194458,0.6079999804496765,0.9584037065505981
16,0.5960000157356262,1.0524245500564575,0.6480000019073486,0.9377524256706238
17,0.5822222232818604,1.0545859336853027,0.6759999990463257,0.8291317820549011
18,0.597777783870697,1.0399068593978882,0.6840000152587891,0.8614924550056458
19,0.597777783870697,1.0253323316574097,0.6679999828338623,0.934598445892334
20,0.6017777919769287,1.0538314580917358,0.6679999828338623,0.8926501870155334
21,0.602222204208374,1.01287043094635,0.6000000238418579,1.0438467264175415
22,0.5982221961021423,1.0190906524658203,0.6600000262260437,0.8420506119728088
23,0.6177777647972107,1.0072669982910156,0.6840000152587891,0.8429384827613831
24,0.6182222366333008,1.0042476654052734,0.6600000262260437,0.8988746404647827
25,0.6115555763244629,0.976614236831665,0.5839999914169312,1.143977403640747
26,0.6231111288070679,0.9530201554298401,0.6840000152587891,0.8552425503730774
27,0.6240000128746033,0.9355195164680481,0.7120000123977661,0.7894008755683899
28,0.6351110935211182,0.952220618724823,0.6800000071525574,0.8249579071998596
29,0.6337777972221375,0.9408074021339417,0.5479999780654907,1.220132827758789
30,0.6235555410385132,0.9302432537078857,0.6679999828338623,0.821471631526947
31,0.6377778053283691,0.8987323641777039,0.6679999828338623,0.8394482135772705
32,0.6728888750076294,0.8519834280014038,0.5879999995231628,1.1191550493240356
33,0.6502222418785095,0.8915218114852905,0.7239999771118164,0.7947770357131958
34,0.656000018119812,0.8966748714447021,0.7080000042915344,0.7936519980430603
35,0.656000018119812,0.8658697009086609,0.6600000262260437,0.8473358154296875
36,0.6626666784286499,0.8618654012680054,0.656000018119812,0.9061345458030701
37,0.6586666703224182,0.8764418363571167,0.6919999718666077,0.7658684849739075
38,0.6586666703224182,0.8817904591560364,0.5680000185966492,1.129572868347168
39,0.6755555272102356,0.8333849906921387,0.6399999856948853,0.9160429239273071
40,0.6804444193840027,0.823701798915863,0.6959999799728394,0.7878147959709167
41,0.6817777752876282,0.8240909576416016,0.6800000071525574,0.876276433467865
42,0.6902222037315369,0.7884359955787659,0.6200000047683716,1.2755610942840576
43,0.6617777943611145,0.8638021945953369,0.7200000286102295,0.7106557488441467
44,0.6808888912200928,0.8039970993995667,0.6000000238418579,1.053432822227478
45,0.6764444708824158,0.8276313543319702,0.7039999961853027,0.7737345695495605
46,0.695555567741394,0.8005164861679077,0.7039999961853027,0.7722876667976379
47,0.6893333196640015,0.7977839112281799,0.6480000019073486,1.0451231002807617
48,0.7017777562141418,0.7923339605331421,0.6600000262260437,0.9951270818710327
49,0.7035555839538574,0.7592429518699646,0.7919999957084656,0.6716554760932922
50,0.6928889155387878,0.7823201417922974,0.7319999933242798,0.6555481553077698
51,0.7035555839538574,0.7786771059036255,0.7839999794960022,0.5895164012908936
52,0.7026666402816772,0.7611806988716125,0.6679999828338623,0.8323791027069092
53,0.7235555648803711,0.745899498462677,0.7599999904632568,0.6585069298744202
54,0.7306666374206543,0.7193226218223572,0.7200000286102295,0.7222104668617249
55,0.7031111121177673,0.7335383892059326,0.7239999771118164,0.7295289039611816
56,0.7262222170829773,0.71551513671875,0.7480000257492065,0.6687620878219604
57,0.7111111283302307,0.7486686110496521,0.6039999723434448,1.1366586685180664
58,0.7284444570541382,0.7158437967300415,0.6800000071525574,0.9824119210243225
59,0.7408888936042786,0.6782435178756714,0.7599999904632568,0.6713566780090332
60,0.7151111364364624,0.7182164788246155,0.7960000038146973,0.5889882445335388
61,0.725777804851532,0.6988117098808289,0.7760000228881836,0.6657736897468567
