,accuracy,loss,val_accuracy,val_loss
0,0.31422221660614014,1.862485408782959,0.20000000298023224,2.6437065601348877
1,0.42399999499320984,1.5202534198760986,0.20000000298023224,4.02592134475708
2,0.48355555534362793,1.3935415744781494,0.20000000298023224,5.431068420410156
3,0.5204444527626038,1.3049360513687134,0.20000000298023224,5.61560583114624
4,0.5577777624130249,1.1939828395843506,0.20000000298023224,5.969595909118652
5,0.5373333096504211,1.253174066543579,0.20000000298023224,6.236522674560547
6,0.5493333339691162,1.1694254875183105,0.20000000298023224,5.830474376678467
7,0.5831111073493958,1.1472924947738647,0.20399999618530273,5.459103107452393
8,0.5817777514457703,1.1440179347991943,0.23199999332427979,4.378640174865723
9,0.5826666951179504,1.0972563028335571,0.3319999873638153,3.475705623626709
10,0.5951111316680908,1.0857726335525513,0.36000001430511475,3.3663489818573
11,0.6013333201408386,1.0393930673599243,0.3799999952316284,2.9827768802642822
12,0.5911111235618591,1.0567766427993774,0.41999998688697815,2.2662477493286133
13,0.6062222123146057,1.0527560710906982,0.46399998664855957,2.132453203201294
14,0.6115555763244629,1.004656195640564,0.41200000047683716,2.3389780521392822
15,0.6071110963821411,1.0461140871047974,0.527999997138977,1.7929238080978394
16,0.6204444169998169,0.9912561774253845,0.5040000081062317,1.9452569484710693
17,0.6386666893959045,0.9509906768798828,0.515999972820282,1.7452014684677124
18,0.6422222256660461,0.9659894704818726,0.5720000267028809,1.5663893222808838
19,0.6448888778686523,0.9580903053283691,0.6119999885559082,1.363826036453247
20,0.653333306312561,0.9455914497375488,0.5879999995231628,1.7092180252075195
21,0.6431111097335815,0.9348661303520203,0.6200000047683716,1.3702373504638672
22,0.6524444222450256,0.9402860403060913,0.6200000047683716,1.1998738050460815
23,0.641777753829956,0.936683177947998,0.6119999885559082,1.3040854930877686
24,0.6582221984863281,0.9182262420654297,0.6359999775886536,1.1539183855056763
25,0.6511111259460449,0.9266369342803955,0.6439999938011169,1.2275322675704956
26,0.6671110987663269,0.8768631219863892,0.6079999804496765,1.310205101966858
27,0.679111123085022,0.8607385158538818,0.6439999938011169,1.3502334356307983
28,0.6706666946411133,0.8494628667831421,0.6039999723434448,1.5099070072174072
29,0.6777777671813965,0.8418758511543274,0.656000018119812,1.0584728717803955
30,0.6786666512489319,0.8405807614326477,0.6679999828338623,1.0910128355026245
31,0.6782222390174866,0.860546886920929,0.5479999780654907,1.659688115119934
32,0.695111095905304,0.8237298130989075,0.6840000152587891,1.1187121868133545
33,0.7022222280502319,0.7836143374443054,0.7279999852180481,0.9749951362609863
34,0.6911110877990723,0.8306309580802917,0.6119999885559082,1.4038161039352417
35,0.6919999718666077,0.7961018085479736,0.6359999775886536,1.4103796482086182
36,0.6991111040115356,0.7795377969741821,0.7160000205039978,1.052883267402649
37,0.7008888721466064,0.7876830697059631,0.671999990940094,1.1618766784667969
38,0.6897777915000916,0.8306390047073364,0.699999988079071,0.9982600212097168
39,0.7155555486679077,0.7439044713973999,0.7120000123977661,1.0264406204223633
40,0.711555540561676,0.7683306336402893,0.671999990940094,0.9692291021347046
41,0.7217777967453003,0.7553067207336426,0.7039999961853027,0.8478177785873413
42,0.7253333330154419,0.7341009974479675,0.6480000019073486,1.2620011568069458
43,0.7048888802528381,0.7821188569068909,0.7440000176429749,0.7961317300796509
44,0.7284444570541382,0.7126035690307617,0.6200000047683716,1.6895769834518433
45,0.730222225189209,0.734495222568512,0.6919999718666077,0.865910530090332
46,0.7271111011505127,0.7527111172676086,0.6959999799728394,0.8269397616386414
47,0.7262222170829773,0.7470203638076782,0.7160000205039978,0.8212288618087769
