,accuracy,loss,val_accuracy,val_loss
0,0.3248888850212097,1.7812819480895996,0.25999999046325684,2.1110000610351562
1,0.4333333373069763,1.5195919275283813,0.2840000092983246,2.408494710922241
2,0.4555555582046509,1.4229474067687988,0.527999997138977,1.2406808137893677
3,0.4897777736186981,1.3381074666976929,0.5440000295639038,1.1940969228744507
4,0.5337777733802795,1.2402117252349854,0.46799999475479126,1.2863832712173462
5,0.5284444689750671,1.2162834405899048,0.25999999046325684,1.6299179792404175
6,0.5360000133514404,1.234337329864502,0.6119999885559082,0.9876577258110046
7,0.5613333582878113,1.1603196859359741,0.6320000290870667,0.9704622030258179
8,0.5537777543067932,1.1629899740219116,0.6359999775886536,0.9310088157653809
9,0.5462222099304199,1.150215744972229,0.6159999966621399,1.0446171760559082
10,0.5782222151756287,1.1198216676712036,0.5519999861717224,1.0498353242874146
11,0.5586666464805603,1.137465476989746,0.5400000214576721,1.3584896326065063
12,0.5675555467605591,1.096290111541748,0.628000020980835,1.018406629562378
13,0.5724444389343262,1.1059473752975464,0.6079999804496765,1.042380928993225
14,0.5875555276870728,1.0753793716430664,0.5960000157356262,0.9501963257789612
15,0.5751110911369324,1.0722711086273193,0.6359999775886536,0.9489948749542236
16,0.5839999914169312,1.0841494798660278,0.5640000104904175,1.092570185661316
17,0.5675555467605591,1.0952426195144653,0.6359999775886536,0.972237765789032
18,0.5986666679382324,1.0260237455368042,0.656000018119812,0.942158579826355
19,0.5928888916969299,1.0631216764450073,0.6399999856948853,0.9492033123970032
20,0.574222207069397,1.0706913471221924,0.6000000238418579,0.97968590259552
21,0.585777759552002,1.0427035093307495,0.6639999747276306,0.9416165947914124
22,0.6000000238418579,1.0371500253677368,0.47999998927116394,1.3628313541412354
23,0.6133333444595337,1.0065299272537231,0.6600000262260437,0.8989525437355042
24,0.6128888726234436,1.0156677961349487,0.6079999804496765,1.029422640800476
25,0.613777756690979,0.9911521077156067,0.6639999747276306,0.8932302594184875
26,0.609333336353302,1.0006836652755737,0.6959999799728394,0.8456372618675232
27,0.613777756690979,1.0104246139526367,0.5920000076293945,1.0429242849349976
28,0.6293333172798157,0.957875669002533,0.6679999828338623,0.9331789016723633
29,0.6248888969421387,0.9609360694885254,0.7080000042915344,0.7924464344978333
30,0.6155555844306946,0.9756402969360352,0.6399999856948853,0.9887989163398743
31,0.6240000128746033,0.9508412480354309,0.6639999747276306,0.9154455065727234
32,0.6395555734634399,0.9486164450645447,0.6800000071525574,0.8321014642715454
33,0.6497777700424194,0.9314466118812561,0.6759999990463257,0.8254028558731079
34,0.6426666378974915,0.9338690042495728,0.699999988079071,0.7970855236053467
35,0.6342222094535828,0.9230573177337646,0.7120000123977661,0.7719046473503113
36,0.6453333497047424,0.9295331239700317,0.5080000162124634,1.102405309677124
37,0.6484444737434387,0.9164416193962097,0.656000018119812,0.965798556804657
38,0.6639999747276306,0.8797402381896973,0.6840000152587891,0.829663872718811
39,0.6431111097335815,0.9118083715438843,0.6399999856948853,0.9459209442138672
40,0.6431111097335815,0.8947612047195435,0.7200000286102295,0.7666199803352356
41,0.6733333468437195,0.8506070375442505,0.6079999804496765,1.187200903892517
42,0.6702222228050232,0.8490647673606873,0.7519999742507935,0.7614434957504272
43,0.6608889102935791,0.833315908908844,0.6679999828338623,0.8848053216934204
44,0.6546666622161865,0.8694349527359009,0.7480000257492065,0.7198561429977417
45,0.6822222471237183,0.8214572668075562,0.6800000071525574,0.9190657138824463
46,0.6844444274902344,0.8173503279685974,0.7440000176429749,0.7093815207481384
47,0.6866666674613953,0.8232147097587585,0.6840000152587891,0.7650889158248901
48,0.6871111392974854,0.8094627857208252,0.7039999961853027,0.8084010481834412
49,0.6786666512489319,0.8198924660682678,0.7279999852180481,0.8028115034103394
50,0.6986666917800903,0.7907681465148926,0.7559999823570251,0.646243155002594
51,0.7031111121177673,0.7858917117118835,0.7799999713897705,0.5987728834152222
52,0.7004444599151611,0.7844750285148621,0.6880000233650208,0.8708730340003967
53,0.7022222280502319,0.7787580490112305,0.7360000014305115,0.7453142404556274
54,0.6968888640403748,0.8065066337585449,0.7799999713897705,0.5971521139144897
55,0.7057777643203735,0.768339991569519,0.7440000176429749,0.7413052916526794
56,0.7048888802528381,0.7493763566017151,0.7319999933242798,0.7530788779258728
57,0.7093333601951599,0.7479295134544373,0.7639999985694885,0.6601811647415161
58,0.7120000123977661,0.777100145816803,0.6679999828338623,0.8715329170227051
59,0.7048888802528381,0.7721176743507385,0.6959999799728394,0.9971697926521301
60,0.7177777886390686,0.7518290281295776,0.7799999713897705,0.6447132229804993
61,0.7275555729866028,0.7125464081764221,0.7519999742507935,0.6475438475608826
62,0.7319999933242798,0.7095035910606384,0.6880000233650208,0.9578506946563721
63,0.7137777805328369,0.7584477066993713,0.7680000066757202,0.6242350935935974
64,0.7351111173629761,0.6902391910552979,0.7360000014305115,0.7299482822418213
65,0.7191110849380493,0.7290005683898926,0.7480000257492065,0.758256196975708
66,0.7160000205039978,0.7409308552742004,0.7160000205039978,0.7764058113098145
67,0.7440000176429749,0.6735787391662598,0.7039999961853027,0.9558348059654236
68,0.7342222332954407,0.6905947327613831,0.656000018119812,0.8904778957366943
69,0.7502222061157227,0.67732173204422,0.7680000066757202,0.559209406375885
70,0.7484444379806519,0.6447815895080566,0.7720000147819519,0.6533403396606445
71,0.7444444298744202,0.6954424381256104,0.7639999985694885,0.6373732686042786
72,0.7471110820770264,0.6660116314888,0.7400000095367432,0.8073490262031555
73,0.7253333330154419,0.7047773599624634,0.6759999990463257,0.8083848357200623
74,0.762666642665863,0.6535688042640686,0.7319999933242798,0.8037829995155334
75,0.746666669845581,0.658503532409668,0.6800000071525574,0.9116654992103577
76,0.7484444379806519,0.6488232016563416,0.7680000066757202,0.586117684841156
77,0.7448889017105103,0.6450144052505493,0.6480000019073486,1.1380642652511597
78,0.7519999742507935,0.6413873434066772,0.7239999771118164,0.7738054394721985
79,0.757777750492096,0.6385380029678345,0.7319999933242798,0.8382138609886169
80,0.7599999904632568,0.6380835175514221,0.7279999852180481,0.7195513844490051
81,0.7506666779518127,0.6521052718162537,0.7400000095367432,0.7488887310028076
82,0.7519999742507935,0.6547111868858337,0.7200000286102295,0.8706177473068237
83,0.7622222304344177,0.6326520442962646,0.6200000047683716,1.129012107849121
84,0.7528889179229736,0.6112777590751648,0.7960000038146973,0.5825909376144409
85,0.7711111307144165,0.6282243132591248,0.7279999852180481,0.6995874643325806
86,0.7586666941642761,0.6306296586990356,0.7599999904632568,0.7154772281646729
87,0.7724444270133972,0.60548335313797,0.6959999799728394,0.8813443779945374
88,0.7657777667045593,0.6175026893615723,0.800000011920929,0.5404407978057861
89,0.7715555429458618,0.5949476957321167,0.6959999799728394,0.8587283492088318
90,0.7871111035346985,0.5586639046669006,0.8080000281333923,0.5857445001602173
91,0.7706666588783264,0.58537757396698,0.7919999957084656,0.708824098110199
92,0.7720000147819519,0.6026879549026489,0.7839999794960022,0.5681241750717163
93,0.7799999713897705,0.5771408677101135,0.7480000257492065,0.6318718194961548
94,0.7888888716697693,0.5816241502761841,0.7879999876022339,0.6214370131492615
95,0.7875555753707886,0.5642805695533752,0.6840000152587891,0.9646105170249939
96,0.7893333435058594,0.5746970772743225,0.7239999771118164,0.7519083619117737
97,0.7897777557373047,0.5599263310432434,0.7919999957084656,0.6302695870399475
98,0.7942222356796265,0.5680615901947021,0.7919999957084656,0.5945149064064026
99,0.7911111116409302,0.56386399269104,0.7799999713897705,0.625967800617218
100,0.804444432258606,0.5311602354049683,0.6919999718666077,0.9712648987770081
101,0.7942222356796265,0.5439010262489319,0.7680000066757202,0.6770524382591248
102,0.7942222356796265,0.5381548404693604,0.8080000281333923,0.6117455959320068
103,0.804888904094696,0.5308024287223816,0.8119999766349792,0.5463988780975342
104,0.8102222084999084,0.538713812828064,0.7160000205039978,0.7399792671203613
105,0.8111110925674438,0.5025822520256042,0.7720000147819519,0.7636486887931824
106,0.7982222437858582,0.5327650308609009,0.7799999713897705,0.6435972452163696
107,0.8062222003936768,0.5296589732170105,0.6840000152587891,1.0790398120880127
108,0.8088889122009277,0.4945766031742096,0.7200000286102295,1.0087873935699463
109,0.8146666884422302,0.49026432633399963,0.7919999957084656,0.6436867713928223
