,accuracy,loss,val_accuracy,val_loss
0,0.31511110067367554,1.8786760568618774,0.20000000298023224,2.9647037982940674
1,0.41777777671813965,1.601640224456787,0.20000000298023224,3.5307116508483887
2,0.4546666741371155,1.4840869903564453,0.2759999930858612,2.9443109035491943
3,0.47866666316986084,1.3581997156143188,0.47600001096725464,1.9892067909240723
4,0.496444433927536,1.378214716911316,0.5,1.787274956703186
5,0.5075555443763733,1.3282204866409302,0.527999997138977,1.3792870044708252
6,0.5239999890327454,1.2742345333099365,0.5920000076293945,1.208094835281372
7,0.5333333611488342,1.2565780878067017,0.5799999833106995,1.3100383281707764
8,0.5533333420753479,1.2156895399093628,0.6439999938011169,1.105838418006897
9,0.5573333501815796,1.1703991889953613,0.6000000238418579,1.18861985206604
10,0.5666666626930237,1.1603342294692993,0.628000020980835,1.0750447511672974
11,0.5546666383743286,1.203810214996338,0.5479999780654907,1.254475474357605
12,0.5524444580078125,1.1493275165557861,0.6200000047683716,1.135628342628479
13,0.5733333230018616,1.1535459756851196,0.6800000071525574,0.8810097575187683
14,0.5920000076293945,1.0984331369400024,0.6359999775886536,1.0611625909805298
15,0.5822222232818604,1.1084874868392944,0.6840000152587891,0.8849563002586365
16,0.6031110882759094,1.0461786985397339,0.7279999852180481,0.802605390548706
17,0.5986666679382324,1.0635558366775513,0.5640000104904175,1.3315014839172363
18,0.6159999966621399,1.0470649003982544,0.6480000019073486,1.1055837869644165
19,0.6119999885559082,1.0411434173583984,0.6439999938011169,1.0123661756515503
20,0.6008889079093933,1.0600152015686035,0.5879999995231628,1.1102672815322876
21,0.6266666650772095,1.009933352470398,0.5559999942779541,1.3471133708953857
22,0.6315555572509766,0.9806485176086426,0.5879999995231628,1.239814043045044
23,0.636888861656189,0.9789344668388367,0.671999990940094,1.0205268859863281
24,0.6275555491447449,0.9748475551605225,0.5680000185966492,1.2525886297225952
25,0.6542222499847412,0.9223267436027527,0.6880000233650208,0.8394235372543335
